text,label,label_id,topic,source,original_split
phát âm tốt và sữa sai khi sinh viên phát âm hoặc viết sai ngữ pháp .,Tiêu cực,0,0,UIT-VSFC,train
nên dạy thực tế hơn một chút và máy chiếu nên rõ hơn .,Tiêu cực,0,2,UIT-VSFC,train
có sự thay đổi giảng viên trong quá trình học làm sinh viên không thích ứng kịp trong quá trình báo cáo làm các bài báo cáo trong thời gian đó nộp không đúng hạn bị trừ điểm .,Tiêu cực,0,0,UIT-VSFC,train
"đọc slide xong cũng hết giờ và coi như kiến thức đó đã được "" nạp "" .",Tiêu cực,0,1,UIT-VSFC,train
một số giảng viên khác nên có một số điều giống như cô .,Tích cực,2,0,UIT-VSFC,train
"giảng viên thường xuyên không đến lớp mà không thông báo nghỉ học , ảnh hưởng đến hoạt động học tập của sinh viên , vì vậy nhà trường nên nhắc nhở giảng viên về vấn đề này .",Tiêu cực,0,0,UIT-VSFC,train
"hướng dẫn tận tiện cho sinh viên về nghề nghiệp tương lai , truyền đạt tốt .",Tích cực,2,0,UIT-VSFC,train
"giảng viên nhiệt tình , có các hoạt động mang tính làm việc nhóm rất cao .",Tích cực,2,0,UIT-VSFC,train
"cô giảng nhiệt tình , không gây cảm giác áp lực hay cảm giác chán !",Tích cực,2,0,UIT-VSFC,train
tụi em cũng là người đóng học phí mà .,Tiêu cực,0,3,UIT-VSFC,train
làm nhiều bài tập .,Tiêu cực,0,1,UIT-VSFC,train
áp dụng .,Bình thường,1,1,UIT-VSFC,train
đồ án quá khó so với sức của sinh viên .,Tiêu cực,0,1,UIT-VSFC,train
"quá trình giảng dạy luôn lấy ví dụ từ thực tiễn , hài hước tạo nên hứng thú cho sinh viên !",Tích cực,2,0,UIT-VSFC,train
lớp này không phải wzjwz124 hướng dẫn thực hành .,Tiêu cực,0,3,UIT-VSFC,train
"cô dạy dễ hiểu , tận tình .",Tích cực,2,0,UIT-VSFC,train
môn này là môn em đi học nhiều nhất .,Tích cực,2,3,UIT-VSFC,train
cô dạy còn hơi nhanh nhưng tụi em vẫn hiểu .,Bình thường,1,0,UIT-VSFC,train
cách diễn đạt của thầy hay nhưng chưa tạo cảm giác hứng thứ với người nghe .,Tiêu cực,0,0,UIT-VSFC,train
thực ra em hiểu không nhiều thầy quá đi sâu vào lý thuyết .,Tiêu cực,0,0,UIT-VSFC,train
"điều quan trọng là rất chật mà lớp thì đông , làm thầy phải chia ca và có bạn phải làm bài tập ngoài hành lang sau đó mới vào nộp .",Tiêu cực,0,2,UIT-VSFC,train
"không ít bộ phận giảng viên dạy không đúng giờ , hoặc nghỉ dạy đột suất .",Tiêu cực,0,0,UIT-VSFC,train
chương trình học quá nhiều và nhiều phần không cần thiết .,Tiêu cực,0,1,UIT-VSFC,train
liên hệ thực tế đến các môn lập trình .,Tiêu cực,0,1,UIT-VSFC,train
"em cảm giác như môn vừa học là "" nhập môn lisp và prolog "" .",Tiêu cực,0,1,UIT-VSFC,train
giảng viên chưa phân chia nhóm thực hành hợp lý .,Tiêu cực,0,0,UIT-VSFC,train
cho điểm thấp .,Tiêu cực,0,0,UIT-VSFC,train
có cung cấp kiến thức liên quan nhiều hơn so với khi học lý thuyết .,Tích cực,2,0,UIT-VSFC,train
"giảng viên nhiệt tình , phương pháp dạy khá hay .",Tích cực,2,0,UIT-VSFC,train
bài tập còn khó so với lớp yếu tiếng anh .,Tiêu cực,0,1,UIT-VSFC,train
"đi dạy đúng giờ , dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
cô dạy nhiệt tình hay liên hệ thêm thực tiễn .,Tích cực,2,0,UIT-VSFC,train
em chỉ có ý kiến là các trang thiết bị trong các phòng học anh văn như vậy là chưa đảm bảo .,Tiêu cực,0,2,UIT-VSFC,train
"tháng học 4 ngày , nghỉ 3 ngày , bù thì trùng lịch 1 lúc 3 môn bắt buộc nghỉ rớt môn .",Tiêu cực,0,3,UIT-VSFC,train
nên bổ sung phần lập trình socket ạ !,Tiêu cực,0,1,UIT-VSFC,train
đảm bảo thời gian .,Bình thường,1,0,UIT-VSFC,train
"thầy dạy rất có tâm , dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
cho làm bài kiểm tra thử trước khi thi .,Tích cực,2,1,UIT-VSFC,train
thầy hiền .,Tích cực,2,0,UIT-VSFC,train
từ đó bọn em khó mà có được nhiều kiến thức về môn học này .,Tiêu cực,0,3,UIT-VSFC,train
cho cực kỳ nhiều bài và cực kỳ khó luôn .,Tiêu cực,0,0,UIT-VSFC,train
không quan tâm đến học sinh .,Tiêu cực,0,0,UIT-VSFC,train
"giáo viên dạy rất dễ tiếp thu , ngoài ra còn bổ sung kiến thức kiến anh .",Tích cực,2,0,UIT-VSFC,train
môn này nếu được thực hành nhiều sẽ đảm bảo chất lượng hơn các bạn sinh viên tự tìm tòi cũng được nhưng sẽ tốt hơn nếu có người hướng dẫn .,Tiêu cực,0,1,UIT-VSFC,train
"giảng viên dạy rất tốt , nhiệt tình , khả năng sư phạm cao .",Tích cực,2,0,UIT-VSFC,train
giảng viên đi trễ nhiều lần .,Tiêu cực,0,0,UIT-VSFC,train
"khả năng truyền đạt tốt , hay .",Tích cực,2,0,UIT-VSFC,train
"giảng viên giảng bài dễ hiểu , vui tính , nhiệt tình .",Tích cực,2,0,UIT-VSFC,train
đây liệu có phải là chuyên môn nghề nghiệp của ngành công nghệ thông tin chúng ta .,Tiêu cực,0,3,UIT-VSFC,train
mọi thứ thầy dạy rất mơ hồ .,Tiêu cực,0,0,UIT-VSFC,train
"giảng viên rất nhiệt tình , giảng dạy tốt , dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
thầy luôn quan tâm đến các khó khăn mà sinh viên gặp phải và giúp đỡ sinh viên giải quyết tận tâm và nhiệt tình .,Tích cực,2,0,UIT-VSFC,train
"giáo viên vui tính , nhiệt tình .",Tích cực,2,0,UIT-VSFC,train
"giáo viên đến rất sớm , dạy nhiệt tình .",Tích cực,2,0,UIT-VSFC,train
"cô nhiệt tình , đáng yêu , cân nhắc học trò khi học trò còn thiếu hụt kỹ năng làm việc , cô còn dành thời gian nghỉ trưa để cho nhóm làm báo cáo bù .",Tích cực,2,0,UIT-VSFC,train
giảng viên nên tập trung vào các phần kỹ năng của sinh viên .,Tiêu cực,0,0,UIT-VSFC,train
"những bài lab cuối thầy cũng dễ tính hơn , sử dụng thời gian trên lớp hợp lý hơn .",Tích cực,2,0,UIT-VSFC,train
giúp cho sinh viên trao dồi thêm rất nhiều kỹ năng đặc biệt là kỹ năng làm việc nhóm .,Tích cực,2,3,UIT-VSFC,train
"cô dạy nhiệt tình , trả lời đầy đủ các câu hỏi .",Tích cực,2,0,UIT-VSFC,train
thầy điểm danh nhiều quá ạ colonsmile .,Tiêu cực,0,0,UIT-VSFC,train
"môn học nên có hình thức và báo cáo khác nhẹ hơn , vì đây là môn nhập môn .",Tiêu cực,0,1,UIT-VSFC,train
"thầy nóng tính , đối với sinh viên có thể lâu lâu đùa giỡn ( chấp nhận được ) để thoải mái dễ tiếp thu bài học những thầy không cho phép điều đó .",Tích cực,2,0,UIT-VSFC,train
đảm bảo giờ giấc .,Tích cực,2,0,UIT-VSFC,train
"tận tình , giảng bài dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
thầy giảng bài rất nhiệt tình và quan tâm đến sinh viên .,Tích cực,2,0,UIT-VSFC,train
cô nên cập nhật lại kiến thức mới nhất trong slide bài giảng .,Tiêu cực,0,0,UIT-VSFC,train
thầy giảng dạy rất nhiệt tình và cách giảng dạy rất dễ hiểu .,Tích cực,2,0,UIT-VSFC,train
"thầy rất nhiệt tình , hòa đồng với sinh viên .",Tích cực,2,0,UIT-VSFC,train
đã hoàn hảo .,Tích cực,2,3,UIT-VSFC,train
cần thầy công bố điểm các bài kiểm tra sớm hơn nữa .,Tiêu cực,0,0,UIT-VSFC,train
giáo viên truyền đạt kiến thức tốt .,Tích cực,2,0,UIT-VSFC,train
cần những giờ học sôi động hơn không học thuật quá nhiều .,Tiêu cực,0,1,UIT-VSFC,train
không có ạ !,Bình thường,1,3,UIT-VSFC,train
quan tâm tận tình đến sinh viên .,Tích cực,2,0,UIT-VSFC,train
"thầy dạy tốt , dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
đề làm thực hành thực sự chỉ dễ cho giảng viên .,Tiêu cực,0,1,UIT-VSFC,train
"thầy trẻ , phong cách giảng dạy có phần cởi mở hơn .",Tích cực,2,0,UIT-VSFC,train
em xin cảm ơn những buổi học quý báu của thầy .,Tích cực,2,0,UIT-VSFC,train
"phần giảng về phần lý thuyết rất kỹ , bài tập cũng hay .",Tích cực,2,0,UIT-VSFC,train
"dạy tốt , truyền đạt hay .",Tích cực,2,0,UIT-VSFC,train
cần giảm tải số lượng bài học trong mỗi tiết học .,Tiêu cực,0,1,UIT-VSFC,train
sử dụng thời gian học không hiệu quả .,Tiêu cực,0,0,UIT-VSFC,train
thầy dạy hay vui và ví dụ chi tiết .,Tích cực,2,0,UIT-VSFC,train
dạy cực kỳ đúng giờ !,Tích cực,2,0,UIT-VSFC,train
"chấm điểm đồ án không thực sự tỉ mỉ , chưa có tính chính xác đối với những trường hợp không hề hiểu code mà vẫn có điểm .",Tiêu cực,0,0,UIT-VSFC,train
"thưa , em rất hài lòng về các buổi học và sự hài hước của thầy .",Tích cực,2,0,UIT-VSFC,train
nhiệt tình giảng dạy truyền đạt kiến thức .,Tích cực,2,0,UIT-VSFC,train
"giảng viên dạy nhiệt tình , tận tâm .",Tích cực,2,0,UIT-VSFC,train
"có thể cho nhiều bài tập , và có giờ sửa chữa bài tập trên lớp riêng .",Tiêu cực,0,1,UIT-VSFC,train
hẹn gặp lại cô sau 2 học kỳ nữa .,Tích cực,2,0,UIT-VSFC,train
giảng viên truyền đạt dài dòng .,Tiêu cực,0,0,UIT-VSFC,train
hi vọng giảng viên đưa ra những ví dụ cụ thể để sinh viên nắm được những điều cơ bản trước khi giải bài tập .,Tiêu cực,0,0,UIT-VSFC,train
giáo viên phân bố thời gian dạy không rõ ràng .,Tiêu cực,0,0,UIT-VSFC,train
thầy ít cho bài tập .,Tiêu cực,0,0,UIT-VSFC,train
cần nhắc lại kiến thức cơ bản trước khi bước vào bài giảng mới .,Tiêu cực,0,0,UIT-VSFC,train
"tận tâm , đi đúng giờ , dạy dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
"giảng viên vui vẻ , nhiệt tình , dạy dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
thầy không post bài giảng lên website môn học .,Tiêu cực,0,0,UIT-VSFC,train
thời gian giải bài tập với sinh viên chưa nhiều .,Tiêu cực,0,1,UIT-VSFC,train
"giảng viên tận tâm , nhiệt tình , vui vẻ , giảng hay , lôi cuốn .",Tích cực,2,0,UIT-VSFC,train
"giảng viên dạy nhanh , đôi khi không bắt kịp bài .",Tiêu cực,0,0,UIT-VSFC,train
"thầy dạy quá nhanh , dồn kiến thức quá nhiều , phương pháp giảng chưa hợp lý .",Tiêu cực,0,0,UIT-VSFC,train
giảng viên cần nhiệt tình và tích cực hơn nữa trong khi truyền đạt tới sinh viên .,Tiêu cực,0,0,UIT-VSFC,train
"giọng cô dễ nghe , giảng bài dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
cô rất vui vẻ khi dạy trên lớp .,Tích cực,2,0,UIT-VSFC,train
tạo động cơ học tập lâu dài .,Tích cực,2,0,UIT-VSFC,train
"cần thêm nhiều thông tin , tài liệu về môn học .",Tiêu cực,0,1,UIT-VSFC,train
giảng viên nhiệt tình giúp đỡ sinh viên học tập .,Tích cực,2,0,UIT-VSFC,train
có nhiều ví dụ hay .,Tích cực,2,1,UIT-VSFC,train
thầy nên cho phân nhóm làm bài tập về nhà .,Tiêu cực,0,0,UIT-VSFC,train
"đề thi quá chú trọng vào từ vựng , ngữ pháp .",Tiêu cực,0,1,UIT-VSFC,train
thầy có đăng bài tập lên hệ thống môn học .,Tích cực,2,0,UIT-VSFC,train
"cô rất chu chu đáo , tận tình , giảng bài hay , truyền đạt được mọi kiến thức .",Tích cực,2,0,UIT-VSFC,train
"cô hiền , quan tâm nhiều đến lớp .",Tích cực,2,0,UIT-VSFC,train
cần đa dạng hóa bài tập hơn .,Tiêu cực,0,1,UIT-VSFC,train
nhưng bài tập hơi khó .,Tiêu cực,0,0,UIT-VSFC,train
"giáo viên của lớp thường xuyên thay đổi , không đồng nhất , nhiều hôm nghỉ học không thông báo trước .",Tiêu cực,0,0,UIT-VSFC,train
biết về các công cụ quản lý cấu hình và quản lý dự án theo agile .,Bình thường,1,3,UIT-VSFC,train
phần thực hành ít có liên quan đến phần lý thuyết .,Tiêu cực,0,1,UIT-VSFC,train
"cô dạy chưa tập trung dạy thực hành cho sinh viên , không giảng giải nội dung thực hành .",Tiêu cực,0,0,UIT-VSFC,train
mong thầy có thể hướng dẫn thêm khi làm project .,Tiêu cực,0,0,UIT-VSFC,train
"thầy giảng bài rất kỹ , sát vào vấn đề và dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
không có sự đồng bộ giữa giảng viên thực hành và giảng viên lý thuyết .,Tiêu cực,0,1,UIT-VSFC,train
chưa gây được hứng thú trong quá trình học .,Tiêu cực,0,1,UIT-VSFC,train
slide cô chuẩn bị rất hay lý thuyết rất chi tiết .,Tích cực,2,1,UIT-VSFC,train
cô hay yêu cầu học sinh phải làm bài tập đầy đủ .,Tích cực,2,0,UIT-VSFC,train
giáo viện rất nhiệt tình với sinh viên .,Tích cực,2,0,UIT-VSFC,train
phòng học khác phải có màn che .,Tiêu cực,0,2,UIT-VSFC,train
tận tình với học sinh !,Tích cực,2,0,UIT-VSFC,train
không sửa bài chi tiết vì nghĩ nó dễ so với học sinh .,Tiêu cực,0,0,UIT-VSFC,train
hoặc không phân nhóm nhưng vẫn nên cho đề tài để sinh viên tìm hiểu .,Tiêu cực,0,1,UIT-VSFC,train
cô giảng dạy tận tâm và cho nhiều bài tập và lời giải chi tiết .,Tích cực,2,0,UIT-VSFC,train
không có đủ ổ cắm điện sử dụng .,Tiêu cực,0,2,UIT-VSFC,train
"thầy dạy tận tâm , nhiệt tình , vui vẻ , thân thiện với sinh viên .",Tích cực,2,0,UIT-VSFC,train
giảng viên nên cho sinh viên làm bài tập nhiều lên .,Tiêu cực,0,0,UIT-VSFC,train
có thể chưa phù hợp nhưng ý kiến cá nhân của em là doubledot nên thực hành theo phương thức 2 để có thể ứng dụng các lý thuyết được học trên lớp lên các thiết bị thật .,Tiêu cực,0,1,UIT-VSFC,train
"vote cô , cô dạy hay , cho điểm cao .",Tích cực,2,0,UIT-VSFC,train
rất hiểu tâm lý các bạn sinh viên ngoài ra còn có những giờ học thật sự thú vị .,Tích cực,2,0,UIT-VSFC,train
"cô là một giảng viên vô cùng tâm huyết , tận tâm và thương sinh viên .",Tích cực,2,0,UIT-VSFC,train
thường xuyên nghỉ không thông báo trước và đi trễ .,Tiêu cực,0,0,UIT-VSFC,train
"dạy kỹ , dạy nhiệt tình .",Tích cực,2,0,UIT-VSFC,train
"phòng máy chất lượng còn thấp , cấu hình yếu và bị nhiễm virus , một số kit không nhận driver hoặc bị hư , thiếu kit và phòng thực hành còn nhỏ .",Tiêu cực,0,2,UIT-VSFC,train
lớp trưởng quản lý 19 - 20 nhóm trong lớp đòi hỏi lớp trưởng phải có kiến thức tốt và trách nhiệm .,Tiêu cực,0,1,UIT-VSFC,train
"thầy dạy hay , kiến thức dồi dào .",Tích cực,2,0,UIT-VSFC,train
"bài tập thực hành đa đạng , dễ hiểu .",Tích cực,2,1,UIT-VSFC,train
thầy đến lớp rất đúng giờ và cho sinh viên ra về cũng rất hợp lý .,Tích cực,2,0,UIT-VSFC,train
nhiệt tình chỉ dạy cho sinh viên .,Tích cực,2,0,UIT-VSFC,train
cho thi giữa kỳ .,Bình thường,1,1,UIT-VSFC,train
tuần sau khi sinh viên ý kiến lên phòng công tác sinh viên mới có giảng viên khác đến thay thế .,Tiêu cực,0,0,UIT-VSFC,train
phục vụ ở mảng nào cho công việc sau này !,Bình thường,1,3,UIT-VSFC,train
giảng viên cho làm nhiều bài tập liên quan đến bài học .,Tích cực,2,0,UIT-VSFC,train
"sự tận tâm của thầy , các ví dụ đơn giản , dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
"cô dạy rất nhiệt tình , rất hài lòng về cô .",Tích cực,2,0,UIT-VSFC,train
tôi không có ý kiến .,Bình thường,1,3,UIT-VSFC,train
dạy một lúc quá nhiều bài .,Tiêu cực,0,0,UIT-VSFC,train
kỹ năng tự học được thầy đưa lên tối đa .,Tích cực,2,0,UIT-VSFC,train
"thầy dạy dễ hiểu , tận tâm .",Tích cực,2,0,UIT-VSFC,train
thầy trình bày ví dụ và câu chuyện thực tế .,Tích cực,2,0,UIT-VSFC,train
"nhiệt tình , phương thức truyền đạt dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
nên thay hình thức này bằng hình thức khác .,Tiêu cực,0,1,UIT-VSFC,train
cô rất tốt .,Tích cực,2,1,UIT-VSFC,train
"giảm tải bớt lý thuyết và nên đưa các ví dụ thực tiễn vào nội dung giảng dạy giúp sinh viên định hướng được nội dung , mục đích và cách áp dụng môn học vào nghề nghiệp sau khi ra trường .",Tiêu cực,0,1,UIT-VSFC,train
"thầy dạy nhiệt tình , cung cấp nhiều kiến thức dễ hiểu , thầy dạy dễ hiểu , sôi nổi .",Tích cực,2,0,UIT-VSFC,train
cuối cùng chúc cô wzjwz2 có năm mới hạnh phúc !,Tích cực,2,3,UIT-VSFC,train
thầy dạy hay và quá dễ hiểu .,Tích cực,2,0,UIT-VSFC,train
